Time,Conc (mg/m3),Qtot (m3),no (V),WS (MPS),WS (MPS),RH (%),WS (KPH),AT (C),Stab (ug),Ref (ug),E,U,M,I,L,R,N,F,P,D,C,T,,
2022-09-01 13:00:00,0.03,0.7,0.366,8.3,6.4,27,74.2,22.3,-1.9,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-01 14:00:00,0.034,0.7,0.364,8.2,6.3,27,74.1,23.7,-0.4,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-01 15:00:00,0.033,0.7,0.361,8.1,6.2,26,73.7,24.7,1.6,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-01 16:00:00,0.026,0.7,0.357,8,6.2,26,73.2,25.1,-0.5,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-01 17:00:00,0.022,0.7,0.353,7.8,6,25,72.4,25.4,-0.2,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-01 18:00:00,0.019,0.7,0.347,7.6,5.8,25,71.5,24.7,1.4,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-01 19:00:00,0.027,0.7,0.343,7.5,5.7,25,70.7,22.8,1.1,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-01 20:00:00,0.031,0.7,0.341,7.4,5.6,27,70.1,21,-0.5,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-01 21:00:00,0.069,0.7,0.336,7.3,5.6,27,69.6,20.2,0.2,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-01 22:00:00,0.037,0.7,0.335,7.2,5.5,25,69.3,19.7,1.4,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-01 23:00:00,0.029,0.7,0.335,7.2,5.5,26,69,18.2,-1,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 00:00:00,0.018,0.701,0.335,7.2,5.5,27,68.9,17,0.6,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 01:00:00,0.016,0.7,0.335,7.2,5.5,28,69,16.1,1.1,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 02:00:00,0.018,0.7,0.336,7.2,5.5,29,69.1,15.5,0.5,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 03:00:00,0.018,0.701,0.339,7.3,5.6,29,69.4,15.1,1.7,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 04:00:00,0.016,0.7,0.342,7.4,5.6,30,69.7,14.6,-0.2,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 05:00:00,0.019,0.7,0.344,7.5,5.7,30,70.2,14.8,-0.5,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 06:00:00,0.026,0.7,0.348,7.6,5.8,30,70.8,15.3,-0.5,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 07:00:00,0.027,0.7,0.35,7.7,5.9,31,71.3,15,1.8,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 08:00:00,0.024,0.7,0.355,7.8,6,31,71.8,15.3,2.1,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 09:00:00,0.027,0.7,0.357,7.9,6.1,32,72.4,15.8,-0.8,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 10:00:00,0.039,0.7,0.36,8,6.2,32,72.9,16.4,1.3,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 11:00:00,0.047,0.7,0.362,8.1,6.3,33,73.3,17,1.8,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 12:00:00,0.049,0.7,0.364,8.2,6.3,32,73.7,18.7,-0.9,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 13:00:00,0.037,0.7,0.366,8.2,6.4,31,73.9,19.4,-0.8,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 14:00:00,0.025,0.702,0.379,8.7,6.7,32,76,20.3,1.1,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 15:00:00,0.028,0.7,0.391,9.1,7.1,33,77.4,20.2,-2,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 16:00:00,0.032,0.701,0.4,9.5,7.4,37,78.2,18.2,-2.3,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 17:00:00,0.037,0.7,0.405,9.7,7.6,38,78.5,18.4,0.7,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 18:00:00,0.029,0.7,0.407,9.8,0.173,38,0.489,18.5,1.3,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 19:00:00,0.038,0.7,0.409,9.9,0.174,38,0.49,18.6,-2.2,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 20:00:00,0.047,0.7,0.41,9.9,0.175,38,0.49,18.5,-0.9,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 21:00:00,0.031,0.7,0.412,10,0.176,37,0.49,18.1,1.3,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 22:00:00,0.027,0.7,0.412,10,0.176,37,0.491,17.8,2.6,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-02 23:00:00,0.025,0.7,0.413,10,0.176,37,0.491,17.7,-1.8,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 00:00:00,0.026,0.7,0.413,10.1,0.178,36,0.491,17.3,1.2,782.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 01:00:00,0.022,0.7,0.413,10.1,0.178,36,0.491,16.9,-0.6,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 02:00:00,0.018,0.7,0.415,10.1,0.178,36,0.491,16.4,-2.3,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 03:00:00,0.019,0.701,0.416,10.2,0.179,37,0.491,15.6,-0.6,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 04:00:00,0.022,0.7,0.416,10.2,0.179,38,0.491,15.3,0.3,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 05:00:00,0.02,0.7,0.417,10.2,0.181,38,0.491,14.8,0,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 06:00:00,0.019,0.701,0.419,10.3,0.181,39,0.492,14.6,-0.1,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 07:00:00,0.025,0.7,0.419,10.3,0.182,40,0.492,14.6,-0.5,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 08:00:00,0.026,0.7,0.42,10.3,0.183,40,0.492,15.1,-0.6,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 09:00:00,0.025,0.701,0.421,10.4,0.183,40,0.493,16,0.6,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 10:00:00,0.028,0.701,0.421,10.4,0.183,40,0.493,16.6,-2.5,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 11:00:00,0.029,0.701,0.422,10.4,0.184,39,0.493,17.9,-1.2,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 12:00:00,0.024,0.701,0.422,10.4,0.184,38,0.493,20.4,0.8,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 13:00:00,0.029,0.701,0.422,10.4,0.184,37,0.493,21.9,-1.4,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 14:00:00,0.032,0.7,0.421,10.4,0.183,37,0.493,22.7,-1.2,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 15:00:00,0.034,0.7,0.42,10.3,0.183,36,0.493,23.7,1.6,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 16:00:00,0.031,0.7,0.418,10.3,0.181,36,0.493,23.4,0.8,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 17:00:00,0.031,0.7,0.417,10.2,0.18,36,0.493,24.1,-0.1,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 18:00:00,0.034,0.701,0.416,10.2,0.179,37,0.493,23,-1.1,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 19:00:00,0.039,0.7,0.413,10.1,0.178,38,0.492,21.9,-1.3,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 20:00:00,0.041,0.7,0.413,10.1,0.178,38,0.492,20.9,0.8,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 21:00:00,0.038,0.7,0.412,10.1,0.178,37,0.491,19.7,-0.2,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 22:00:00,0.039,0.7,0.412,10,0.178,37,0.491,19.2,3,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-03 23:00:00,0.028,0.701,0.413,10,0.177,36,0.491,18.4,-0.6,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 00:00:00,0.019,0.7,0.414,10,0.177,36,0.491,17.4,-0.7,781.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 01:00:00,0.018,0.7,0.413,10,0.177,36,0.491,16.5,0.1,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 02:00:00,0.018,0.7,0.413,10.1,0.178,37,0.491,15.7,0.7,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 03:00:00,0.015,0.701,0.415,10.1,0.178,37,0.491,14.8,0.3,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 04:00:00,0.017,0.7,0.416,10.2,0.179,38,0.491,14.2,-0.5,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 05:00:00,0.027,0.7,0.416,10.2,0.179,38,0.491,13.9,-2.8,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 06:00:00,0.025,0.7,0.418,10.2,0.181,39,0.491,13.8,-0.5,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 07:00:00,0.022,0.7,0.419,10.3,0.181,39,0.491,13.9,2.3,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 08:00:00,0.019,0.701,0.4,10.3,0.2,39,0.492,13.9,1.5,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 09:00:00,0.036,0.7,67.8,10.3,8.2,40,0.493,15.3,0.3,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 10:00:00,0.048,0.7,68,10.4,8.2,40,0.493,17.3,0.4,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 11:00:00,0.055,0.701,68,10.4,8.2,39,0.493,19.3,-0.2,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 12:00:00,0.04,0.701,68,10.4,8.2,38,0.493,21.5,-0.1,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 13:00:00,0.028,0.7,67.9,10.4,8.2,38,0.494,23.7,0.8,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 14:00:00,0.02,0.7,67.8,10.3,8.2,37,0.494,25.4,-1,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 15:00:00,0.019,0.7,67.4,10.3,8.1,36,0.493,26.3,-0.7,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 16:00:00,0.022,0.7,67,10.2,8.1,33,0.493,26.6,0.6,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 17:00:00,0.03,0.7,66.6,10.1,8,33,0.493,26.4,-0.9,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 18:00:00,0.029,0.7,66.4,10.1,7.9,37,0.492,24.1,0.4,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 19:00:00,0.025,0.701,66.1,10,7.9,37,0.491,22.6,1.5,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 20:00:00,0.024,0.7,66.1,10,7.8,40,0.491,21.1,0.2,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 21:00:00,0.03,0.7,65.9,9.9,7.8,40,0.49,20.3,-0.4,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 22:00:00,0.024,0.7,65.9,9.9,7.8,39,0.49,19.9,3.3,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-04 23:00:00,0.029,0.7,65.8,9.9,7.8,36,0.49,19.3,0.8,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 00:00:00,0.017,0.7,65.8,9.9,7.8,35,0.49,18.3,1.5,783.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 01:00:00,0.012,0.701,65.9,9.9,7.8,36,0.49,17.4,-0.8,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 02:00:00,0.016,0.7,66.1,10,7.8,37,0.49,17.1,-0.9,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 03:00:00,0.011,0.7,66.2,10,7.9,38,0.49,16.4,2.1,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 04:00:00,0.014,0.701,66.4,10,7.9,38,0.49,16.1,-0.1,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 05:00:00,0.01,0.7,66.6,10.1,7.9,39,0.491,16.1,0.5,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 06:00:00,0.011,0.701,66.8,10.1,8,39,0.491,15.4,-1.4,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 07:00:00,0.013,0.7,67,10.2,8,40,0.491,15.2,-0.1,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 08:00:00,0.019,0.7,67.3,10.2,8,40,0.491,16.3,-0.1,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 09:00:00,0.026,0.701,67.4,10.2,8.1,40,0.492,18.2,1,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 10:00:00,0.034,0.701,67.3,10.2,8.1,39,0.492,20.1,2.3,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 11:00:00,0.05,0.7,67.1,10.2,8,39,0.492,22.2,-0.3,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 12:00:00,0.044,0.7,67,10.2,8,38,0.493,24.3,-1.7,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 13:00:00,0.042,0.701,66.7,10.1,8,39,0.492,24,0.7,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 14:00:00,0.034,0.701,66.6,10.1,8,39,0.492,24.7,-0.7,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 15:00:00,0.037,0.701,66.3,10.1,7.9,38,0.493,26.1,0.6,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 16:00:00,0.032,0.7,66,10,7.9,37,0.492,26.8,-0.7,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 17:00:00,0.034,0.7,65.8,9.9,7.8,37,0.491,25.6,2.2,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 18:00:00,0.029,0.701,65.4,9.8,7.8,38,0.49,24.3,-1.1,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 19:00:00,0.031,0.701,65,9.7,7.7,40,0.489,22.5,-0.1,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 20:00:00,0.024,0.701,64.8,9.7,7.6,41,0.488,21.3,0.6,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 21:00:00,0.023,0.7,64.6,9.6,7.6,41,0.488,20.6,0.5,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 22:00:00,0.027,0.7,64.5,9.6,7.5,40,0.487,20.4,-1,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-05 23:00:00,0.023,0.7,0.402,9.6,0.168,42,0.487,19.2,1.4,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 00:00:00,0.013,0.7,0.402,9.6,0.169,43,0.487,17.1,0.7,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 01:00:00,0.014,0.7,0.402,9.6,0.169,42,0.487,17.4,-1,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 02:00:00,0.017,0.7,0.404,9.7,0.17,43,0.488,17.4,2.8,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 03:00:00,0.014,0.7,0.407,9.8,0.172,43,0.488,16.8,-0.7,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 04:00:00,0.015,0.701,0.407,9.9,0.173,43,0.489,16.6,-0.2,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 05:00:00,0.017,0.7,0.409,9.9,0.175,42,0.49,16,-0.4,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 06:00:00,0.019,0.7,0.411,10,0.176,43,0.49,15.8,0.7,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 07:00:00,0.03,0.7,0.411,10,0.177,44,0.491,16,-0.8,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 08:00:00,0.02,0.701,0.413,10.1,0.178,42,0.491,16.6,0.5,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 09:00:00,0.022,0.701,0.415,10.1,0.179,41,0.491,17.4,2.5,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 10:00:00,0.038,0.701,0.415,10.2,0.179,42,0.491,19.3,0.5,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 11:00:00,0.037,0.701,0.416,10.2,0.179,42,0.492,20.9,-1.7,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 12:00:00,0.026,0.701,0.416,10.2,0.179,42,0.492,23,0,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 13:00:00,0.03,0.701,0.414,10.1,0.179,41,0.492,24.6,-0.4,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 14:00:00,0.026,0.7,0.413,10.1,0.178,38,0.493,26.6,0.3,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 15:00:00,0.028,0.7,0.411,10,0.177,37,0.492,26,-1.5,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 16:00:00,0.031,0.7,0.411,10,0.177,42,0.491,21.2,-1.7,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 17:00:00,0.03,0.701,0.405,9.8,0.173,43,0.49,20.4,-2.1,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 18:00:00,0.037,0.7,0.401,9.7,0.17,43,0.489,20.4,-0.5,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 19:00:00,0.04,0.701,0.4,9.6,0.17,42,0.488,19.3,0.1,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 20:00:00,0.042,0.698,0.401,9.7,0.17,43,0.488,18.5,2.4,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 21:00:00,0.037,0.7,0.402,9.7,0.17,44,0.488,17.9,1,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 22:00:00,0.028,0.7,0.404,9.7,0.171,44,0.488,18,-0.1,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-06 23:00:00,0.018,0.7,0.405,9.8,0.172,44,0.489,17.6,0.7,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 00:00:00,0.018,0.7,0.407,9.8,0.173,44,0.489,17.5,-2.2,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 01:00:00,0.017,0.7,0.408,9.9,0.173,44,0.489,17.5,-1.5,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 02:00:00,0.015,0.7,0.41,9.9,0.174,44,0.49,17.2,-0.3,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 03:00:00,0.016,0.701,0.411,10,0.175,44,0.49,16.6,-1.3,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 04:00:00,0.017,0.7,0.411,10,0.176,44,0.49,16.5,0.4,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 05:00:00,0.024,0.701,0.411,10,0.176,44,0.49,16.5,-2,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 06:00:00,0.024,0.701,0.411,10,0.176,44,0.49,16.3,0.3,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 07:00:00,0.018,0.7,0.413,10.1,0.178,44,0.491,16,-1.5,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 08:00:00,0.017,0.701,0.413,10.1,0.178,44,0.491,15.6,-0.3,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 09:00:00,0.021,0.7,0.414,10.1,0.178,44,0.491,15.6,0.6,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 10:00:00,0.017,0.7,0.413,10.1,0.178,42,0.491,15.9,0.4,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 11:00:00,0.014,0.702,0.416,10.2,0.179,43,0.491,16.3,-0.7,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 12:00:00,0.016,0.701,0.419,10.3,0.181,44,0.492,17.1,1.5,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 13:00:00,0.014,0.701,0.418,10.2,0.181,43,0.492,19.1,0.9,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 14:00:00,0.015,0.701,0.419,10.3,0.181,44,0.492,18.8,-1,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 15:00:00,0.043,0.701,0.416,10.3,0.181,43,0.492,18,-0.6,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 16:00:00,0.037,0.7,0.415,10.2,0.18,44,0.492,17.9,0.4,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 17:00:00,0.037,0.7,0.415,10.2,0.18,44,0.492,17.8,-2.5,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 18:00:00,0.044,0.7,0.414,10.2,0.179,44,0.491,17.5,-1.6,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 19:00:00,0.039,0.7,0.415,10.2,0.179,44,0.491,16.8,3.1,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 20:00:00,0.044,0.7,0.415,10.2,0.179,44,0.491,16.6,-1.5,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 21:00:00,0.033,0.701,0.416,10.2,0.18,44,0.491,16.4,0.9,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 22:00:00,0.027,0.7,0.417,10.2,0.18,44,0.491,16.2,-0.9,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-07 23:00:00,0.024,0.7,0.419,10.3,0.181,44,0.492,16.4,0.6,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 00:00:00,0.022,0.701,0.42,10.3,0.182,44,0.492,16.1,0.6,780.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 01:00:00,0.02,0.7,0.422,10.4,0.183,44,0.493,16.1,-3.9,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 02:00:00,0.014,0.7,0.423,10.4,0.184,43,0.493,16,0.2,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 03:00:00,0.017,0.7,0.424,10.5,0.185,43,0.493,15.9,1.2,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 04:00:00,0.016,0.7,0.424,10.5,0.186,43,0.493,15.4,3,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 05:00:00,0.027,0.7,0.425,10.5,0.186,43,0.493,14.2,1.1,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 06:00:00,0.022,0.7,0.426,10.6,0.187,44,0.493,14,0.1,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 07:00:00,0.028,0.7,0.426,10.6,0.187,45,0.494,14.3,0.8,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 08:00:00,0.026,0.7,0.426,10.6,0.187,44,0.494,14.8,-1.8,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 09:00:00,0.016,0.7,0.427,10.6,0.187,43,0.494,15,-0.5,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 10:00:00,0.027,0.7,0.427,10.6,0.188,42,0.494,16.2,-0.7,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
