Time,Conc (mg/m3),Qtot (m3),no (V),WS (MPS),WS (MPS),RH (%),WS (KPH),AT (C),Stab (ug),Ref (ug),E,U,M,I,L,R,N,F,P,D,C,T,,
2022-09-08 11:00:00,0.03,0.7,0.429,10.6,0.188,43,0.495,17.8,-0.4,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 12:00:00,0.032,0.7,0.43,10.7,0.19,43,0.495,17.6,0.4,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 13:00:00,0.04,0.7,0.431,10.7,0.19,44,0.495,17,1,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 14:00:00,0.033,0.7,0.431,10.8,0.19,45,0.495,16.6,0.5,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 15:00:00,0.034,0.7,0.429,10.7,0.189,43,0.495,17.1,0.3,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 16:00:00,0.031,0.7,0.427,10.6,0.188,42,0.495,19.8,0,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 17:00:00,0.041,0.7,0.427,10.6,0.188,42,0.495,19.3,-1.4,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 18:00:00,0.038,0.7,0.427,10.6,0.189,43,0.495,19,1,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 19:00:00,0.037,0.7,0.427,10.6,0.189,45,0.495,18.1,-0.1,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 20:00:00,0.042,0.7,0.427,10.6,0.188,44,0.495,17.7,0.2,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 21:00:00,0.051,0.7,0.426,10.6,0.187,45,0.494,17.6,0.7,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 22:00:00,0.053,0.7,0.426,10.6,0.187,45,0.494,17.6,-0.9,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-08 23:00:00,0.04,0.7,0.427,10.6,0.187,44,0.494,17.5,-0.2,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 00:00:00,0.03,0.7,0.427,10.6,0.187,42,0.494,17.2,-1,782.7,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 01:00:00,0.021,0.7,0.427,10.6,0.187,41,0.494,16.7,0.8,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 02:00:00,0.022,0.7,0.426,10.6,0.188,39,0.494,16.5,-0.7,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 03:00:00,0.012,0.7,0.426,10.6,0.188,39,0.494,16.1,-0.1,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 04:00:00,0.011,0.701,0.427,10.6,0.188,39,0.494,15.7,1.8,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 05:00:00,0.013,0.701,0.427,10.6,0.189,39,0.494,15.3,0.3,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 06:00:00,0.014,0.7,0.429,10.7,0.189,39,0.495,14.8,-0.5,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 07:00:00,0.015,0.7,0.428,10.6,0.189,40,0.494,14.7,-0.2,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 08:00:00,0.018,0.7,0.425,10.5,0.186,39,0.493,15.2,0.2,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 09:00:00,0.02,0.7,0.424,10.5,0.186,39,0.493,16.6,1.3,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 10:00:00,0.036,0.7,0.423,10.5,0.185,38,0.493,17.7,-0.3,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 11:00:00,0.057,0.7,0.424,10.5,0.185,39,0.493,17.9,1.2,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 12:00:00,0.042,0.7,0.423,10.5,0.184,39,0.493,19.2,-1.2,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 13:00:00,0.038,0.7,0.421,10.4,0.183,38,0.493,19.7,0.4,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 14:00:00,0.028,0.7,0.418,10.3,0.182,38,0.492,19.9,-0.5,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 15:00:00,0.028,0.7,0.416,10.2,0.181,38,0.492,20.1,-1.9,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 16:00:00,0.032,0.7,0.415,10.2,0.179,39,0.491,19.7,-2.1,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 17:00:00,0.033,0.7,0.412,10.1,0.177,39,0.49,19.5,1.4,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 18:00:00,0.03,0.7,0.41,10,0.175,38,0.489,19.4,-1.4,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 19:00:00,0.037,0.7,0.405,9.8,0.173,38,0.488,19.2,0.5,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 20:00:00,0.038,0.7,0.404,9.8,0.172,38,0.487,18.9,1,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 21:00:00,0.042,0.7,0.402,9.7,0.17,39,0.487,18.3,-1.3,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 22:00:00,0.053,0.7,0.401,9.6,0.169,39,0.485,18.2,1.2,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-09 23:00:00,0.03,0.7,0.401,9.6,0.168,36,0.485,18.1,1.3,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 00:00:00,0.021,0.7,0.4,9.6,0.168,35,0.485,17.6,-1.2,782.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 01:00:00,0.018,0.7,0.4,9.6,0.167,35,0.484,16.8,0.1,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 02:00:00,0.011,0.7,0.399,9.6,0.167,36,0.484,16.2,-1.3,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 03:00:00,0.009,0.7,0.399,9.6,0.167,36,0.484,15.2,2.1,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 04:00:00,0.013,0.701,0.4,9.6,0.168,36,0.484,14.3,2.2,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 05:00:00,0.015,0.7,0.401,9.6,0.168,37,0.484,14.5,0.9,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 06:00:00,0.016,0.701,0.402,9.7,0.169,37,0.485,14.9,1.1,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 07:00:00,0.018,0.7,0.404,9.7,0.17,37,0.486,15,-1.2,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 08:00:00,0.031,0.7,0.405,9.7,0.171,37,0.487,15.4,1.8,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 09:00:00,0.041,0.7,0.407,9.8,0.172,37,0.487,16.1,-1.7,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 10:00:00,0.033,0.7,0.408,9.9,0.173,37,0.488,17.3,-1.7,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 11:00:00,0.026,0.7,0.409,9.9,0.173,36,0.488,18.7,-1.6,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 12:00:00,0.034,0.701,0.408,9.9,0.173,35,0.488,20.4,-0.8,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 13:00:00,0.04,0.7,0.407,9.8,0.173,35,0.488,21.7,-0.2,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 14:00:00,0.029,0.701,0.405,9.8,0.172,34,0.488,23,-0.5,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 15:00:00,0.027,0.7,0.402,9.6,0.169,34,0.487,24.3,-1,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 16:00:00,0.025,0.7,0.396,9.4,0.165,32,0.485,25.7,-0.3,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 17:00:00,0.024,0.7,0.403,9.6,0.169,32,0.489,25.4,-1.3,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 18:00:00,0.025,0.7,0.41,9.9,7.8,33,0.491,24.7,-0.9,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 19:00:00,0.028,0.7,0.411,10,7.9,33,0.491,23,-0.3,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 20:00:00,0.038,0.7,0.411,10,7.9,33,0.491,22,-0.8,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 21:00:00,0.028,0.7,0.411,10,7.9,34,0.491,21,-0.1,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 22:00:00,0.022,0.7,0.411,10,7.9,36,0.491,19.9,-0.5,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-10 23:00:00,0.018,0.7,0.412,10,7.9,37,0.491,18.8,-0.2,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 00:00:00,0.011,0.7,0.412,10,7.9,38,0.491,17.6,-0.6,781.9,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 01:00:00,0.011,0.7,0.413,10,7.9,40,0.491,16.9,-1.5,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 02:00:00,0.013,0.7,0.413,10.1,7.9,41,0.491,17.1,0.8,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 03:00:00,0.01,0.701,0.413,10.1,7.9,41,0.491,16.6,0.9,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 04:00:00,0.013,0.7,0.414,10.1,8,42,0.491,16.5,3.6,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 05:00:00,0.017,0.701,0.415,10.1,8,43,0.491,16.2,-1.9,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 06:00:00,0.01,0.7,0.416,10.2,8,42,0.491,15.9,-0.4,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 07:00:00,0.008,0.7,0.417,10.2,8.1,42,0.491,16,2.6,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 08:00:00,0.014,0.7,0.418,10.3,8.1,43,0.492,16.9,1.6,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 09:00:00,0.021,0.701,0.418,10.3,8.1,42,0.492,19.5,-0.8,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 10:00:00,0.026,0.7,0.418,10.3,8.1,40,0.493,20.6,-0.1,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 11:00:00,0.033,0.7,0.419,10.3,8.1,39,0.493,22.9,-0.2,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 12:00:00,0.037,0.701,0.418,10.2,8.1,39,0.493,23.7,-1,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 13:00:00,0.025,0.701,0.418,10.2,8,38,0.493,25.2,-0.3,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 14:00:00,0.023,0.7,0.416,10.1,8,37,0.493,26.8,-1.2,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 15:00:00,0.021,0.7,0.415,10.1,7.9,36,0.492,26.2,-1.7,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 16:00:00,0.021,0.7,0.412,10,7.9,35,0.492,27.2,1.2,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 17:00:00,0.017,0.7,0.408,9.9,7.8,34,0.491,27.2,0.7,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 18:00:00,0.021,0.7,0.406,9.8,7.7,35,0.49,24.8,2.7,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 19:00:00,0.022,0.7,0.404,9.7,7.6,37,0.489,22.7,-3.1,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 20:00:00,0.021,0.7,0.402,9.6,7.6,36,0.488,21.9,0.6,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 21:00:00,0.027,0.7,0.4,9.6,7.5,35,0.487,21.3,0.6,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 22:00:00,0.016,0.7,0.399,9.5,7.5,36,0.486,20.2,0.1,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-11 23:00:00,0.02,0.7,0.399,9.5,7.5,37,0.486,19.2,1.4,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 00:00:00,0.012,0.7,0.4,9.5,7.5,38,0.486,18,-0.8,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 01:00:00,0.01,0.7,0.402,9.6,7.5,39,0.487,17.5,1.8,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 02:00:00,0.011,0.7,0.403,9.6,7.6,40,0.487,17.1,0,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 03:00:00,0.009,0.7,0.404,9.7,7.6,41,0.488,17,2.6,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 04:00:00,0.011,0.7,0.406,9.8,7.7,40,0.488,16.7,0.7,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 05:00:00,0.01,0.7,0.408,9.9,7.8,41,0.49,16.5,-1.5,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 06:00:00,0.013,0.7,0.41,9.9,7.8,41,0.49,16.3,1,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 07:00:00,0.012,0.7,0.411,10,7.9,41,0.49,15.8,-1.5,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 08:00:00,0.014,0.701,0.413,10,7.9,41,0.49,16.4,0,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 09:00:00,0.013,0.7,0.415,10.1,0.178,40,0.491,17.6,-0.9,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 10:00:00,0.011,0.7,0.416,10.1,0.178,39,0.491,19.4,0.4,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 11:00:00,0.015,0.7,0.415,10.1,0.178,38,0.491,22.4,0.8,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 12:00:00,0.015,0.7,0.415,10.1,0.178,38,0.492,23.9,-0.2,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 13:00:00,0.02,0.701,0.414,10.1,0.177,37,0.492,25.7,-1.3,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 14:00:00,0.018,0.7,0.413,10,0.177,36,0.492,26.5,-0.7,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 15:00:00,0.025,0.701,0.411,10,0.176,36,0.492,27.2,-0.8,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 16:00:00,0.025,0.7,0.408,9.9,0.174,36,0.491,26,-0.7,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 17:00:00,0.029,0.7,0.405,9.8,0.172,38,0.49,24.9,0.8,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 18:00:00,0.032,0.7,0.402,9.7,0.17,39,0.488,23.3,-0.8,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 19:00:00,0.026,0.7,0.4,9.6,0.168,39,0.487,22.3,-1.6,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 20:00:00,0.049,0.7,0.398,9.5,0.166,39,0.486,21.4,-1.7,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 21:00:00,0.028,0.7,0.397,9.4,0.165,38,0.485,20.9,-0.8,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 22:00:00,0.027,0.7,0.397,9.4,0.165,38,0.485,20.7,2.5,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-12 23:00:00,0.021,0.7,0.397,9.4,0.164,36,0.485,20.1,0.6,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 00:00:00,0.017,0.7,0.399,9.4,0.165,36,0.485,19,-1.8,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 01:00:00,0.014,0.7,0.399,9.5,0.166,37,0.485,18.2,-1,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 02:00:00,0.011,0.7,0.401,9.6,0.167,38,0.486,17.6,0.3,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 03:00:00,0.013,0.7,0.404,9.6,0.169,38,0.487,16.7,-1.4,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 04:00:00,0.012,0.701,0.406,9.7,0.171,39,0.488,16,-0.3,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 05:00:00,0.017,0.7,0.408,9.8,0.173,39,0.489,15.9,2.4,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 06:00:00,0.012,0.7,0.411,9.9,0.174,40,0.49,15.6,-1.3,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 07:00:00,0.011,0.7,0.413,10,0.175,40,0.49,15.5,0,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 08:00:00,0.013,0.7,0.414,10,0.176,40,0.49,17,0,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 09:00:00,0.017,0.7,0.414,10,0.177,39,0.491,18.4,0.2,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 10:00:00,0.017,0.7,0.415,10.1,0.177,39,0.491,20.4,-0.3,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 11:00:00,0.019,0.7,0.415,10.1,0.177,39,0.491,21.5,-3.3,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 12:00:00,0.006,0.7,0.415,10.1,0.177,39,0.491,23.8,1.9,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 13:00:00,0.016,0.7,0.414,10,0.176,38,0.491,25.3,-0.1,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 14:00:00,0.02,0.701,0.411,10,0.176,38,0.491,25.3,-0.1,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 15:00:00,0.024,0.7,0.408,9.9,0.174,37,0.491,26,-0.3,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 16:00:00,0.024,0.7,0.404,9.7,0.171,37,0.49,25.7,-0.2,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 17:00:00,0.029,0.7,0.4,9.6,0.168,38,0.488,24.1,0.2,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 18:00:00,0.024,0.7,0.399,9.5,0.167,39,0.487,22.8,-0.6,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 19:00:00,0.025,0.7,0.397,9.4,0.165,38,0.485,21.6,0,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 20:00:00,0.024,0.701,0.396,9.4,0.164,36,0.485,20.8,-0.4,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 21:00:00,0.023,0.7,0.394,9.3,0.163,36,0.484,20.9,-1.7,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 22:00:00,0.025,0.7,0.394,9.3,0.162,36,0.484,20.6,-0.2,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-13 23:00:00,0.016,0.7,0.394,9.3,0.162,36,0.483,19.3,0.2,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 00:00:00,0.012,0.701,0.395,9.3,0.163,37,0.484,18.7,0.1,780,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 01:00:00,0.01,0.7,0.396,9.4,0.164,38,0.484,18.1,-1,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 02:00:00,0.01,0.7,0.399,9.4,0.165,36,0.485,17.7,0.9,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 03:00:00,0.01,0.7,0.4,9.5,0.167,35,0.486,17.4,-2.7,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 04:00:00,0.007,0.701,0.404,9.6,0.169,35,0.487,16.7,-1.2,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 05:00:00,0.005,0.7,0.405,9.7,0.171,35,0.488,16.4,-1,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 06:00:00,0.009,0.7,0.409,9.8,0.173,36,0.489,16.6,1.3,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 07:00:00,0.016,0.7,0.41,9.9,0.175,37,0.49,16.4,1.7,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 08:00:00,0.026,0.7,0.411,10,0.175,37,0.49,16.1,-0.9,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 09:00:00,0.014,0.701,0.413,10,0.176,38,0.49,17.2,1.7,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 10:00:00,0.016,0.7,0.413,10,0.176,37,0.491,18.5,1.5,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 11:00:00,0.022,0.7,0.412,10,0.176,37,0.491,19.8,-1.1,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 12:00:00,0.042,0.7,0.411,10,0.176,36,0.491,21.3,-0.5,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 13:00:00,0.031,0.7,0.412,10,0.176,36,0.491,22,1.3,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 14:00:00,0.029,0.7,0.412,10,0.176,36,0.491,22.1,-0.4,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 15:00:00,0.027,0.7,0.413,10,0.176,37,0.491,21.6,-0.8,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 16:00:00,0.029,0.7,0.412,10,0.176,38,0.491,21.7,-2.6,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 17:00:00,0.026,0.7,0.411,10,0.176,37,0.491,21.7,0,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 18:00:00,0.028,0.7,0.411,10,0.176,38,0.491,21.7,0.1,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 19:00:00,0.033,0.7,0.411,10,0.176,38,0.491,20.9,-0.2,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 20:00:00,0.04,0.701,0.41,10,0.176,38,0.491,20.6,0.7,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 21:00:00,0.05,0.7,0.41,10,0.176,37,0.491,20.5,1.3,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 22:00:00,0.034,0.7,0.41,10,0.176,36,0.491,19.9,1,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-14 23:00:00,0.025,0.7,0.411,10,0.176,36,0.491,19.3,0.8,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 00:00:00,0.015,0.7,0.412,10,0.176,37,0.491,18.2,2.3,781.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 01:00:00,0.01,0.7,0.414,10,0.177,37,0.491,17.5,0.2,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 02:00:00,0.011,0.701,0.414,10,0.177,39,0.491,16.7,-1.4,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 03:00:00,0.01,0.7,0.415,10.1,0.178,40,0.491,16.1,0.8,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 04:00:00,0.011,0.7,0.415,10.1,0.178,41,0.491,15.9,-0.1,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 05:00:00,0.008,0.7,0.415,10.1,0.179,41,0.491,15.6,2.1,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 06:00:00,0.007,0.7,0.417,10.2,0.179,41,0.491,14.9,-0.2,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 07:00:00,0.014,0.7,0.418,10.2,0.18,41,0.491,14.6,0.4,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 08:00:00,0.024,0.7,0.418,10.2,0.181,41,0.491,15.1,0.3,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 09:00:00,0.032,0.7,0.419,10.3,0.181,41,0.492,16.3,1.7,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
