Time,Conc (mg/m3),Qtot (m3),no (V),WS (MPS),WS (MPS),RH (%),WS (KPH),AT (C),Stab (ug),Ref (ug),E,U,M,I,L,R,N,F,P,D,C,T,,
2022-09-15 10:00:00,0.041,0.7,0.419,10.3,0.182,41,0.492,17,-2.1,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 11:00:00,0.033,0.7,0.419,10.3,0.182,40,0.493,18.1,1.3,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 12:00:00,0.045,0.7,0.42,10.3,0.182,39,0.493,18.7,1.4,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 13:00:00,0.027,0.7,0.42,10.3,0.183,39,0.493,19.5,0.8,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 14:00:00,0.031,0.7,0.419,10.3,0.182,36,0.493,22.4,-0.3,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 15:00:00,0.028,0.7,0.419,10.3,0.181,35,0.493,22.3,0.8,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 16:00:00,0.023,0.7,0.418,10.2,0.181,35,0.493,23,0.8,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 17:00:00,0.029,0.7,0.416,10.2,0.18,34,0.493,22.5,0.1,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 18:00:00,0.025,0.7,0.415,10.2,0.179,34,0.492,22.1,-1.3,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 19:00:00,0.043,0.7,0.414,10.1,0.179,35,0.492,21.5,1.6,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 20:00:00,0.037,0.7,0.413,10.1,0.179,36,0.492,20.7,2.9,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 21:00:00,0.034,0.7,0.414,10.1,0.178,35,0.491,20.1,1.8,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 22:00:00,0.029,0.7,0.414,10.1,0.178,37,0.491,19.2,0.5,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-15 23:00:00,0.011,0.7,0.415,10.1,0.178,37,0.491,18.8,-1,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 00:00:00,0.01,0.7,0.416,10.1,0.178,38,0.491,18.1,0.7,784.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 01:00:00,0.011,0.701,0.416,10.1,0.178,39,0.491,17.4,-1,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 02:00:00,0.01,0.701,0.415,10.1,0.178,39,0.491,16.6,1.3,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 03:00:00,0.007,0.7,0.415,10.1,0.178,39,0.491,16.3,-0.9,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 04:00:00,0.013,0.7,0.415,10.1,0.179,41,0.491,15.9,-0.2,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 05:00:00,0.011,0.701,0.416,10.2,0.179,43,0.491,15.2,-1.1,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 06:00:00,0.018,0.7,0.417,10.2,0.18,43,0.491,15.1,0.7,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 07:00:00,0.021,0.7,0.417,10.2,0.181,42,0.491,15.6,1.3,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 08:00:00,0.019,0.7,0.419,10.3,0.181,41,0.492,15.9,-0.6,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 09:00:00,0.027,0.7,0.419,10.3,0.181,41,0.492,16.2,0.1,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 10:00:00,0.021,0.7,0.42,10.3,0.182,40,0.493,18.1,0.7,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 11:00:00,0.018,0.701,0.42,10.3,0.182,36,0.493,20,-0.8,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 12:00:00,0.015,0.7,0.421,10.3,0.183,34,0.493,22.4,1,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 13:00:00,0.013,0.7,0.42,10.3,0.182,33,0.493,22.8,0.3,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 14:00:00,0.012,0.7,0.418,10.3,0.181,32,0.493,23.7,0.1,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 15:00:00,0.012,0.701,0.417,10.2,0.181,32,0.493,25.4,-1.9,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 16:00:00,0.011,0.7,0.415,10.2,0.18,31,0.493,25.8,0.4,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 17:00:00,0.02,0.7,0.415,10.2,0.179,30,0.493,25.3,-1.5,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 18:00:00,0.018,0.7,0.413,10.1,0.178,30,0.493,24.4,-0.8,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 19:00:00,0.017,0.7,0.412,10,0.177,30,0.492,23.3,1.4,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 20:00:00,0.026,0.7,0.41,10,0.176,33,0.491,22,-1.2,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 21:00:00,0.021,0.7,0.41,10,0.176,34,0.491,20.9,0.2,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 22:00:00,0.029,0.7,0.408,9.9,0.175,35,0.491,20.3,-0.8,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-16 23:00:00,0.016,0.7,0.408,9.9,0.175,37,0.49,19.1,1.4,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 00:00:00,0.009,0.7,0.409,9.9,0.175,40,0.49,17.9,1.4,782.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 01:00:00,0.014,0.7,0.41,10,0.176,41,0.49,17.3,-1.9,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 02:00:00,0.01,0.7,0.41,10,0.176,42,0.49,17.1,1.4,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 03:00:00,0.008,0.7,0.41,10,0.176,42,0.49,16.7,0.7,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 04:00:00,0.011,0.7,0.41,10,0.176,43,0.49,16.2,2.2,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 05:00:00,0.015,0.7,0.411,10,0.176,43,0.49,16.3,-1.5,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 06:00:00,0.016,0.7,0.411,10.1,0.178,43,0.491,16.1,0.3,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 07:00:00,0.017,0.7,0.413,10.1,0.179,43,0.491,16.4,-3.2,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 08:00:00,0.026,0.7,0.415,10.2,0.179,44,0.491,16.1,-0.4,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 09:00:00,0.028,0.7,0.413,10.2,0.179,43,0.491,16.9,0.9,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 10:00:00,0.031,0.701,0.415,10.2,0.179,43,0.492,18.7,1.9,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 11:00:00,0.023,0.7,0.415,10.2,0.179,40,0.492,20.9,-0.5,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 12:00:00,0.03,0.701,0.415,10.2,0.179,39,0.492,22.2,-2,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 13:00:00,0.034,0.7,0.414,10.1,0.179,37,0.492,23.4,-2.1,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 14:00:00,0.021,0.701,0.413,10.1,0.178,36,0.493,25.8,-0.5,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 15:00:00,0.023,0.7,0.412,10.1,0.178,35,0.493,26,-1.9,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 16:00:00,0.018,0.7,0.41,10,0.177,36,0.492,25.1,0.5,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 17:00:00,0.018,0.7,0.408,10,0.176,36,0.491,24.2,0.7,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 18:00:00,0.017,0.7,0.407,9.9,0.175,36,0.491,22.6,-1.2,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 19:00:00,0.021,0.7,0.407,9.9,0.174,37,0.49,21.5,0.3,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 20:00:00,0.035,0.7,0.404,9.8,0.173,36,0.49,20.7,-1,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 21:00:00,0.04,0.7,0.404,9.7,0.172,35,0.489,20,-1.9,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 22:00:00,0.023,0.7,0.404,9.7,0.171,35,0.488,19.5,0.3,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-17 23:00:00,0.012,0.7,0.403,9.7,0.171,35,0.488,19.2,1.7,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 00:00:00,0.011,0.7,0.403,9.7,0.172,35,0.489,18.6,-0.1,781.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 01:00:00,0.014,0.701,0.405,9.8,0.172,36,0.489,18.1,1.5,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 02:00:00,0.009,0.7,0.406,9.8,0.173,37,0.489,17.6,-1.4,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 03:00:00,0.011,0.7,0.407,9.9,0.174,38,0.49,17.1,0.9,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 04:00:00,0.013,0.701,0.408,9.9,0.175,38,0.49,16.2,-1,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 05:00:00,0.011,0.702,0.41,10,0.176,39,0.49,15.8,1.5,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 06:00:00,0.017,0.7,0.41,10,0.176,39,0.49,15.9,-2.4,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 07:00:00,0.012,0.701,0.411,10,0.177,39,0.491,15.7,-0.6,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 08:00:00,0.017,0.7,0.413,10.1,0.178,40,0.491,16,1.2,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 09:00:00,0.026,0.7,0.414,10.1,0.179,41,0.491,16.1,-0.2,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 10:00:00,0.022,0.7,0.415,10.2,0.179,42,0.491,17,0.3,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 11:00:00,0.017,0.7,0.415,10.2,0.179,40,0.492,18.7,-0.4,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 12:00:00,0.016,0.701,0.415,10.2,0.179,38,0.492,20,-1.2,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 13:00:00,0.02,0.701,0.416,10.2,0.179,38,0.492,21,0.1,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 14:00:00,0.028,0.7,0.415,10.1,0.179,37,0.492,22.3,-0.8,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 15:00:00,0.016,0.701,0.415,10.1,0.178,36,0.492,23.6,1.2,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 16:00:00,0.014,0.701,0.414,10.1,0.178,35,0.493,24.5,0,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 17:00:00,0.016,0.701,0.413,10.1,0.178,35,0.493,24.4,0.4,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 18:00:00,0.02,0.7,0.413,10.1,0.178,36,0.492,23.2,0.6,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 19:00:00,0.03,0.7,0.412,10,0.177,36,0.491,22.3,0.8,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 20:00:00,0.029,0.7,0.411,10,0.176,35,0.491,21.4,1.9,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 21:00:00,0.025,0.7,0.411,10,0.176,37,0.491,20.1,-2.1,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 22:00:00,0.018,0.7,0.41,10,0.176,39,0.491,18.5,-0.2,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-18 23:00:00,0.02,0.7,0.411,10,0.176,41,0.49,17.9,0.8,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 00:00:00,0.009,0.701,0.411,10,0.176,42,0.49,17.9,0.3,783.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 01:00:00,0.007,0.7,0.411,10,0.176,42,0.491,17.4,-1.1,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 02:00:00,0.008,0.701,0.412,10,0.176,42,0.491,16.9,0.4,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 03:00:00,0.017,0.7,0.413,10,0.177,43,0.491,16.7,0,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 04:00:00,0.012,0.701,0.413,10.1,0.178,43,0.491,16.8,-1.5,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 05:00:00,0.012,0.7,0.414,10.1,0.178,43,0.491,16.6,-2.8,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 06:00:00,0.019,0.7,0.415,10.1,0.179,43,0.491,16.4,1.5,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 07:00:00,0.016,0.7,0.415,10.2,0.179,43,0.491,16.5,0.4,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 08:00:00,0.027,0.7,0.416,10.2,0.18,43,0.492,17,-0.9,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 09:00:00,0.028,0.7,0.416,10.2,0.18,42,0.492,18.3,1.3,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 10:00:00,0.024,0.7,0.416,10.2,0.18,39,0.492,20.6,0.7,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 11:00:00,0.036,0.701,0.417,10.2,0.18,37,0.493,22.9,0.5,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 12:00:00,0.036,0.7,0.417,10.2,0.179,35,0.493,24.6,0,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 13:00:00,0.026,0.7,0.416,10.2,0.179,33,0.493,25.9,0.2,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 14:00:00,0.017,0.701,0.415,10.1,0.178,32,0.493,27.3,1.2,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 15:00:00,0.015,0.7,0.413,10.1,0.178,30,0.493,28.9,1,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 16:00:00,0.013,0.697,0.41,10,0.176,29,0.492,29,-1,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 17:00:00,0.015,0.7,0.406,9.8,0.173,32,0.491,26.9,-0.9,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 18:00:00,0.026,0.7,0.401,9.7,0.17,32,0.489,25.8,1,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 19:00:00,0.027,0.7,0.399,9.5,0.167,32,0.488,24.4,0.2,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 20:00:00,0.024,0.7,0.396,9.4,0.165,34,0.486,22.4,1.3,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 21:00:00,0.023,0.698,0.394,9.4,0.164,35,0.485,21.1,0,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 22:00:00,0.016,0.7,0.394,9.3,0.163,36,0.484,20.2,0.1,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-19 23:00:00,0.012,0.7,0.394,9.3,0.162,38,0.484,19.6,-0.8,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 00:00:00,0.012,0.7,0.394,9.3,0.163,40,0.484,18.9,-2.4,780.3,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 01:00:00,0.009,0.7,0.396,9.3,0.164,42,0.484,18.5,0.9,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 02:00:00,0.015,0.701,0.397,9.4,0.164,42,0.484,18,-0.2,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 03:00:00,0.012,0.701,0.398,9.5,0.166,43,0.485,17.8,0.2,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 04:00:00,0.017,0.701,0.4,9.5,0.167,43,0.486,17.9,1.2,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 05:00:00,0.01,0.7,0.402,9.6,0.169,43,0.487,17.9,0.5,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 06:00:00,0.016,0.7,0.404,9.7,0.171,43,0.488,17.7,1,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 07:00:00,0.011,0.7,0.407,9.8,0.173,44,0.489,17.5,0.8,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 08:00:00,0.018,0.701,0.408,9.9,0.173,43,0.49,18.3,0.2,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 09:00:00,0.018,0.701,0.409,9.9,0.174,41,0.49,21.3,-0.5,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 10:00:00,0.017,0.701,0.41,9.9,0.175,39,0.491,22.2,0.5,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 11:00:00,0.035,0.7,0.41,9.9,0.175,37,0.491,24.1,-0.7,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 12:00:00,0.03,0.7,0.41,9.9,0.175,36,0.491,24.3,0.6,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 13:00:00,0.022,0.701,0.41,9.9,0.175,35,0.491,26.5,-0.5,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 14:00:00,0.019,0.7,0.408,9.9,0.173,33,0.491,27.1,0.2,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 15:00:00,0.017,0.701,0.404,9.7,0.171,31,0.49,28.3,0.2,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 16:00:00,0.019,0.7,0.399,9.5,0.167,30,0.488,27.7,0.3,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 17:00:00,0.015,0.701,0.393,9.3,0.163,30,0.485,27.9,-1.8,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 18:00:00,0.028,0.7,0.388,9.1,0.16,33,0.482,24.8,0,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 19:00:00,0.033,0.7,0.385,9,0.158,33,0.481,23,1.4,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 20:00:00,0.028,0.7,0.384,9,0.156,34,0.479,21.7,1.1,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 21:00:00,0.051,0.7,0.383,8.9,0.156,35,0.478,20.5,0,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 22:00:00,0.053,0.7,0.382,8.9,0.155,37,0.477,19.3,0.2,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-20 23:00:00,0.027,0.7,0.382,8.8,0.154,38,0.477,19,2.7,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 00:00:00,0.012,0.7,0.383,8.9,0.155,38,0.477,18.6,0.2,780.8,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 01:00:00,0.008,0.701,0.385,9,0.156,39,0.478,18.1,0,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 02:00:00,0.009,0.701,0.386,9,0.158,39,0.479,17.6,-1.8,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 03:00:00,0.009,0.7,0.388,9.1,0.159,39,0.48,17.3,3.5,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 04:00:00,0.016,0.701,0.391,9.2,0.161,39,0.482,17,-0.7,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 05:00:00,0.018,0.7,0.393,9.3,0.163,39,0.484,16.8,2.3,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 06:00:00,0.021,0.7,0.397,9.4,0.165,40,0.485,16.7,0.5,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 07:00:00,0.021,0.7,0.401,9.6,0.168,41,0.487,16.9,-2.2,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 08:00:00,0.033,0.701,0.403,9.7,0.17,41,0.488,17.4,0.7,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 09:00:00,0.036,0.7,0.406,9.8,0.172,39,0.49,19.4,-0.4,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 10:00:00,0.025,0.7,0.407,9.9,0.173,38,0.49,20.1,-0.6,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 11:00:00,0.031,0.7,0.407,9.9,0.174,37,0.491,21.9,-1,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 12:00:00,0.032,0.7,0.408,9.9,0.174,36,0.491,23.8,0.6,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 13:00:00,0.021,0.701,0.407,9.9,0.175,33,0.491,24.6,-1.1,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 14:00:00,0.017,0.7,0.406,9.9,0.174,32,0.491,26.8,0.3,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 15:00:00,0.014,0.7,0.403,9.7,0.172,29,0.49,27.2,1,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 16:00:00,0.015,0.701,0.399,9.6,0.169,28,0.489,28.2,0.9,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 17:00:00,0.015,0.7,0.394,9.4,0.165,27,0.487,27.9,-2.2,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 18:00:00,0.021,0.7,0.389,9.2,0.162,27,0.485,26.5,-2.3,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 19:00:00,0.033,0.7,0.387,9.1,0.16,27,0.483,24.4,0.1,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 20:00:00,0.054,0.7,0.386,9.1,0.159,26,0.482,23.3,0.9,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 21:00:00,0.038,0.7,0.383,9,0.157,27,0.48,22.2,-0.3,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 22:00:00,0.024,0.7,0.382,8.9,0.156,29,0.479,21,-0.9,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-21 23:00:00,0.025,0.7,0.383,8.9,0.156,30,0.479,19.9,-0.2,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-22 00:00:00,0.018,0.7,0.384,9,0.157,31,0.479,19.2,-1,782,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-22 01:00:00,0.011,0.7,0.386,9,0.158,32,0.48,18.4,1.1,780.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-22 02:00:00,0.009,0.701,0.388,9.1,0.16,33,0.481,17.8,-3.4,780.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-22 03:00:00,0.009,0.7,0.391,9.2,0.161,34,0.482,17,0,780.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-22 04:00:00,0.012,0.701,0.394,9.3,0.164,37,0.484,16.1,0.1,780.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-22 05:00:00,0.011,0.7,0.397,9.4,0.166,38,0.485,16.4,-0.5,780.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-22 06:00:00,0.019,0.7,0.4,9.6,0.168,39,0.487,16.6,2.7,780.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-22 07:00:00,0.025,0.7,0.403,9.7,0.17,40,0.488,16.6,-0.1,780.1,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-09-22 08:00:00,0.02,0.7,0.405,9.8,0.173,40,0.489,16.8,1.5,780.1,0,0,0,0,0,0,0,0,0,0,0,0,,
