Time,Conc (mg/m3),Qtot (m3),no (V),WS (MPS),no (V),RH (%),no (V),AT (C),Stab (ug),Ref (ug),E,U,M,I,L,R,N,F,P,D,C,T,,
2022-08-03 13:00:00,0.013,0.701,0.468,12.3,0.222,42,0.501,17.2,0.3,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-03 14:00:00,0.019,0.7,0.46,12,0.216,43,0.5,18.1,-0.5,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-03 15:00:00,0.019,0.7,0.445,11.3,0.202,42,0.498,18.8,-0.2,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-03 16:00:00,0.021,0.7,0.443,11.2,0.2,41,0.498,19.5,0,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-03 17:00:00,0.024,0.7,0.44,11.1,0.198,40,0.498,19.6,-2.8,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-03 18:00:00,0.03,0.7,0.4,11,0.2,41,0.496,18.9,0.1,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-03 19:00:00,0.036,0.7,69.7,10.9,8.7,43,0.496,17.8,-1.2,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-03 20:00:00,0.054,0.7,69.2,10.8,8.5,44,0.495,17,0.1,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-03 21:00:00,0.058,0.7,68.6,10.6,8.4,44,0.495,16.4,0.4,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-03 22:00:00,0.053,0.7,68,10.5,8.3,43,0.494,16.5,-0.8,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-03 23:00:00,0.051,0.7,67.9,10.4,8.2,44,0.493,16.6,0.5,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 00:00:00,0.082,0.7,68,10.4,8.2,43,0.493,16.6,-2.9,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 01:00:00,0.028,0.7,68.2,10.4,8.2,43,0.493,16.2,-1.2,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 02:00:00,0.011,0.7,68.2,10.4,8.2,43,0.493,15.8,-1.5,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 03:00:00,0.013,0.7,68.1,10.4,8.2,44,0.493,15.5,0.4,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 04:00:00,0.015,0.7,67.9,10.4,8.2,44,0.493,15.2,1.2,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 05:00:00,0.012,0.7,67.9,10.4,8.2,44,0.493,15,2.1,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 06:00:00,0.014,0.701,68,10.4,8.2,43,0.493,15.1,1.4,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 07:00:00,0.016,0.701,67.9,10.4,8.2,43,0.493,15.2,0.4,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 08:00:00,0.025,0.7,68.2,10.5,8.3,44,0.493,15.2,0.2,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 09:00:00,0.02,0.7,68.4,10.5,8.3,44,0.493,15.1,1,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 10:00:00,0.012,0.7,68.5,10.5,8.3,44,0.493,14.9,-0.3,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 11:00:00,0.021,0.701,68.4,10.5,8.3,43,0.493,16,-0.2,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 12:00:00,0.015,0.701,68.6,10.5,8.3,43,0.494,17.1,-1.1,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 13:00:00,0.017,0.7,68.5,10.5,8.3,42,0.494,16.9,0.4,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 14:00:00,0.015,0.701,68.4,10.5,8.3,41,0.494,16.9,1.3,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 15:00:00,0.026,0.7,68.3,10.5,8.3,41,0.494,17.5,-1.5,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 16:00:00,0.033,0.7,68,10.5,8.3,42,0.493,18.8,-0.5,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 17:00:00,0.031,0.7,68,10.4,8.2,44,0.493,17.6,3.5,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 18:00:00,0.031,0.7,67.8,10.4,8.2,45,0.493,17,1,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 19:00:00,0.035,0.7,67.7,10.3,8.2,45,0.493,16.7,2.2,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 20:00:00,0.033,0.7,67.5,10.3,8.1,44,0.492,16.5,1.1,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 21:00:00,0.032,0.7,67.2,10.2,8.1,44,0.491,16.4,0,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 22:00:00,0.038,0.7,67.1,10.2,8,44,0.491,16.3,-1.5,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-04 23:00:00,0.032,0.7,67,10.2,8,44,0.491,15.6,1.9,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 00:00:00,0.024,0.7,66.9,10.1,8,44,0.491,15.1,-0.5,780.2,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 01:00:00,0.022,0.7,66.8,10.1,7.9,44,0.49,14.8,-1.7,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 02:00:00,0.015,0.7,66.7,10.1,7.9,44,0.49,14.4,-2,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 03:00:00,0.012,0.7,66.9,10.1,8,44,0.491,14.3,-0.4,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 04:00:00,0.012,0.701,67,10.2,8,44,0.491,14.4,0.4,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 05:00:00,0.013,0.7,67.2,10.2,8.1,44,0.491,14.4,-0.7,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 06:00:00,0.012,0.7,67.4,10.2,8.1,43,0.491,14.4,2.6,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 07:00:00,0.013,0.7,67.5,10.3,8.1,43,0.491,14.3,3.2,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 08:00:00,0.018,0.7,67.6,10.3,8.1,42,0.492,14.4,-0.9,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 09:00:00,0.024,0.7,0.421,10.3,8.2,43,0.492,14.6,-0.8,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 10:00:00,0.039,0.7,0.421,10.4,8.2,43,0.493,15.2,0.3,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 11:00:00,0.02,0.7,0.424,10.5,8.2,43,0.493,15.6,0.7,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 12:00:00,0.038,0.701,0.424,10.5,8.3,43,0.493,15.9,0.2,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 13:00:00,0.036,0.7,0.424,10.5,8.3,44,0.493,15.9,-1.4,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 14:00:00,0.035,0.7,0.423,10.5,8.3,43,0.493,16.2,0.2,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 15:00:00,0.038,0.7,0.422,10.5,8.3,42,0.493,16.4,1.8,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 16:00:00,0.035,0.7,0.422,10.5,8.3,42,0.494,17.4,-1.1,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 17:00:00,0.031,0.7,0.422,10.4,8.2,41,0.494,19,1.3,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 18:00:00,0.034,0.7,0.419,10.3,8.2,41,0.493,19.1,-2.4,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 19:00:00,0.051,0.7,0.421,10.4,8.2,44,0.493,17.1,1.5,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 20:00:00,0.045,0.7,0.421,10.4,8.2,44,0.493,16.3,1.1,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 21:00:00,0.065,0.7,0.418,10.3,8.2,44,0.492,16.2,-1,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 22:00:00,0.073,0.7,0.417,10.3,8.1,42,0.492,16.5,-1.9,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-05 23:00:00,0.041,0.7,0.418,10.3,8.1,39,0.492,16.4,-0.7,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 00:00:00,0.03,0.7,0.418,10.3,8.1,38,0.492,16,-0.4,783,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 01:00:00,0.016,0.7,0.419,10.3,8.1,37,0.492,15.6,2.1,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 02:00:00,0.013,0.7,0.419,10.3,8.1,36,0.492,14.8,-0.3,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 03:00:00,0.01,0.7,0.419,10.3,8.1,35,0.492,14.1,0.2,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 04:00:00,0.01,0.7,0.42,10.3,8.2,36,0.492,13.6,-1.8,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 05:00:00,0.015,0.7,0.422,10.4,8.2,37,0.492,12.9,2.4,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 06:00:00,0.013,0.7,0.424,10.4,8.2,38,0.493,12.7,0.4,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 07:00:00,0.02,0.7,0.425,10.5,8.3,38,0.493,13.1,-0.5,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 08:00:00,0.027,0.701,0.427,10.6,8.4,39,0.494,14.1,-0.9,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 09:00:00,0.027,0.7,0.427,10.6,8.4,39,0.495,15.6,1.9,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 10:00:00,0.015,0.7,0.429,10.7,8.5,38,0.495,17.1,-0.6,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 11:00:00,0.014,0.701,0.43,10.7,8.5,38,0.495,19.4,0.9,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 12:00:00,0.015,0.701,0.43,10.7,8.5,37,0.495,19.9,2.2,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 13:00:00,0.015,0.688,0.43,10.7,8.5,37,0.495,21.5,1.1,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 14:00:00,0.02,0.7,0.425,10.5,8.4,36,0.495,22.9,-0.3,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 15:00:00,0.019,0.7,0.42,10.3,8.2,35,0.494,24,-4.5,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 16:00:00,0.021,0.701,0.414,10.1,8,34,0.492,24.3,1.4,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 17:00:00,0.022,0.7,0.407,9.9,7.8,34,0.49,24.5,-1.5,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 18:00:00,0.029,0.7,0.4,9.6,7.5,34,0.487,22.5,0.6,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 19:00:00,0.019,0.7,0.394,9.4,7.3,35,0.484,20.4,3,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 20:00:00,0.026,0.7,0.39,9.2,7.2,37,0.48,18.6,-0.5,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 21:00:00,0.033,0.7,0.386,9.1,7.1,36,0.477,17.8,0.2,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 22:00:00,0.032,0.7,0.383,8.9,7,36,0.475,17.2,1.5,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-06 23:00:00,0.035,0.7,0.381,8.8,0.154,35,0.473,16.6,-1,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 00:00:00,0.03,0.701,0.381,8.8,0.153,32,0.473,16,-0.7,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 01:00:00,0.025,0.7,0.38,8.8,0.153,31,0.472,14.8,-0.8,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 02:00:00,0.017,0.701,0.382,8.8,0.154,32,0.472,13.8,0.4,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 03:00:00,0.022,0.7,0.384,8.9,0.155,32,0.473,13.1,1.6,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 04:00:00,0.017,0.7,0.385,9,0.156,32,0.474,12.5,-1.2,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 05:00:00,0.023,0.7,0.388,9.1,0.158,32,0.476,12.2,-0.1,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 06:00:00,0.031,0.7,0.391,9.2,0.161,33,0.478,11.9,1.3,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 07:00:00,0.012,0.7,0.394,9.3,0.162,34,0.48,12.6,-1.3,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 08:00:00,0.015,0.702,0.398,9.4,0.165,35,0.482,12.5,-1,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 09:00:00,0.014,0.7,0.401,9.6,0.167,35,0.484,12.8,-1.1,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 10:00:00,0.014,0.7,0.404,9.7,0.169,35,0.485,13.5,-1.1,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 11:00:00,0.016,0.702,0.406,9.8,0.172,35,0.487,14.8,2.1,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 12:00:00,0.016,0.701,0.408,9.9,0.173,35,0.488,16.9,-0.1,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 13:00:00,0.015,0.7,0.408,9.9,0.173,34,0.489,19.8,0.7,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 14:00:00,0.015,0.7,0.407,9.8,0.173,33,0.489,21.2,-0.1,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 15:00:00,0.02,0.7,0.406,9.8,0.172,33,0.488,22.1,-2.6,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 16:00:00,0.014,0.7,0.401,9.6,0.168,32,0.487,23.1,-0.5,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 17:00:00,0.016,0.7,0.397,9.4,0.165,32,0.485,21.9,1.1,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 18:00:00,0.022,0.7,0.392,9.3,0.162,32,0.482,21.2,-3.1,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 19:00:00,0.03,0.7,0.387,9.1,0.158,33,0.479,20.2,-1,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 20:00:00,0.027,0.7,0.383,8.9,0.155,32,0.476,19,-2.3,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 21:00:00,0.019,0.697,0.38,8.8,0.153,34,0.472,17.8,1.2,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 22:00:00,0.019,0.701,0.377,8.7,0.15,34,0.469,17.2,1.4,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-07 23:00:00,0.019,0.7,0.375,8.6,0.149,34,0.468,17,-0.8,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 00:00:00,0.02,0.7,0.375,8.5,0.148,34,0.467,16.7,-3.3,782.4,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 01:00:00,0.024,0.7,0.374,8.5,0.148,34,0.466,16,-1.1,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 02:00:00,0.021,0.7,0.374,8.5,0.148,34,0.467,16.1,1.8,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 03:00:00,0.018,0.7,0.374,8.6,0.149,32,0.468,15.9,0.2,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 04:00:00,0.015,0.7,0.375,8.6,0.15,31,0.468,15,-1.3,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 05:00:00,0.013,0.701,0.378,8.7,0.151,31,0.469,14.7,1.3,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 06:00:00,0.013,0.7,0.379,8.7,0.152,32,0.471,14.6,-1.4,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 07:00:00,0.015,0.7,0.382,8.8,0.153,33,0.472,14.4,2.4,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 08:00:00,0.015,0.7,0.385,8.9,0.155,34,0.473,14.4,1.1,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 09:00:00,0.014,0.7,0.386,9,0.156,34,0.475,15.3,1.4,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 10:00:00,0.016,0.7,0.389,9.1,0.158,33,0.477,16.5,2,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 11:00:00,0.012,0.7,0.391,9.1,0.159,32,0.478,18.2,-1.4,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 12:00:00,0.013,0.7,0.391,9.1,0.159,32,0.479,19.4,-0.2,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 13:00:00,0.011,0.701,0.39,9.1,7.1,31,0.48,21.1,0.2,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 14:00:00,0.017,0.7,0.389,9.1,7,30,0.479,22.4,0.6,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 15:00:00,0.014,0.7,0.385,9,7,29,0.477,22.9,-1.5,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 16:00:00,0.019,0.7,0.381,8.8,6.9,29,0.474,22.5,0,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 17:00:00,0.016,0.7,0.375,8.6,6.7,29,0.47,22.6,-1,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 18:00:00,0.017,0.7,0.37,8.4,6.5,28,0.465,22,-0.7,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 19:00:00,0.019,0.7,0.366,8.2,6.4,28,0.461,21,-0.5,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 20:00:00,0.022,0.7,0.362,8.1,6.2,27,0.457,20.2,1.9,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 21:00:00,0.025,0.7,0.359,8,6.2,27,0.454,19.3,-1.1,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 22:00:00,0.019,0.7,0.357,7.9,6.1,26,0.452,18.7,-1.8,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-08 23:00:00,0.02,0.7,0.355,7.9,6,26,0.45,17.8,0,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-09 00:00:00,0.021,0.7,0.355,7.8,6,26,0.449,16.5,0,782.6,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-09 01:00:00,0.017,0.7,0.355,7.9,6.1,28,0.449,15.4,-0.5,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-09 02:00:00,0.018,0.7,0.357,7.9,6.1,29,0.45,14.5,-2.2,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-09 03:00:00,0.016,0.7,0.359,8,6.1,31,0.451,14.1,0.3,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-09 04:00:00,0.014,0.701,0.361,8.1,6.2,31,0.454,14.4,-1.2,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-09 05:00:00,0.013,0.702,0.363,8.1,6.3,31,0.456,14.5,1.9,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-09 06:00:00,0.011,0.7,0.366,8.2,6.4,31,0.458,14.5,-0.5,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-09 07:00:00,0.012,0.701,0.369,8.4,6.5,32,0.461,14.7,0.9,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-09 08:00:00,0.011,0.7,0.372,8.5,6.6,32,0.463,14.7,0.2,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-09 09:00:00,0.01,0.7,0.374,8.5,6.6,33,0.466,15.5,-0.2,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-09 10:00:00,0.011,0.701,0.377,8.6,6.7,32,0.468,16.6,0.2,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-08-09 11:00:00,0.011,0.7,0.379,8.7,6.7,32,0.47,18,2.2,782.5,0,0,0,0,0,0,0,0,0,0,0,0,,
